1_star,2_star,3_star,4_star,5_star,book_id,review_url
24,40,96,137,207,19183499-secrets-of-the-realm,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
4270,15082,45109,54256,31564,216363,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0679740678&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
2369,6046,28540,60168,47089,10847,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0330419129&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1771,4598,22095,50168,72284,9673436-the-invention-of-hugo-cabret,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0439813786&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
4187,10225,38169,77866,72982,46756,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0385721676&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
795,1791,5399,10558,13967,53639,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0571203132&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
575,1356,5952,13828,21591,203220,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0879234628&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
2372,5511,13612,27150,48745,394535,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0679728759&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
177,709,4159,8115,9830,781844,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0684839385&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
7873,21014,81033,123110,122701,78411,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0439206472&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
4579,6089,21058,37708,63594,327847,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0684818701&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
2960,7055,18783,23083,18037,16640,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0812969901&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
2514,10602,53920,111241,95868,16115612-and-the-mountains-echoed,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=159463176X&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
20992,36902,117574,217998,359588,10507293-the-selection,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0062059939&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
15659,41668,144185,221092,240821,4374400-if-i-stay,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0525421033&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1012,2192,14383,42689,97561,659469,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0345368584&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
810,1958,9619,16636,25147,10065,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0380731509&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1142,1784,6377,15814,27645,17349,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0345409469&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
4,17,201,1369,1186,35642518-for-the-love-of-armin,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=B0728LK7JC&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1590,5434,24224,41958,39553,547094,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=031286504X&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
7159,12305,28442,41122,38160,77013,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=067973225X&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
2864,748,909,837,19679,747061,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1592975038&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
197017,179669,301008,349955,681679,10818853-fifty-shades-of-grey,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1612130291&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
14330,14912,35139,49479,75746,27523,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0842342702&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
7682,24258,109198,223232,308154,1582996,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1416914293&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
4870,14075,61031,100221,101860,34497,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0060855924&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1199,2416,8776,14038,23114,99944,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0140449183&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1947,4421,15918,27953,26884,17728,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1844082938&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
743,2122,13997,35334,54901,18929854-all-creatures-great-and-small,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1250057833&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
5,3,35,111,189,29395568-exotic-neurotic,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=150095196X&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
9753,20541,56097,55522,31804,5308,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0142000698&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1431,3623,15357,27539,42474,29127,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0451450523&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
3585,11799,60259,127112,121073,16793,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0061142026&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
907,3528,13512,22743,19502,76171,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0140185852&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1840,7741,37491,68755,48344,285092,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1573225517&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
9,42,63,705,663,18334354-quantum-roots,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1478392673&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1214,2627,7431,14171,18627,16286,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0316296198&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1498,3457,13138,27556,45192,30659,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0140449337&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1767,4749,17666,31437,32254,30933,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0316926345&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
19047,37543,128178,254936,321028,15745753-eleanor-park,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1250012570&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
3,6,10,17,19,15997064-destiny-of-the-vampire,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=147764332X&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
9154,15994,35768,56466,62723,14201,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
2779,7505,25887,42962,40948,11899,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0312305060&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
399,1316,7134,18242,23137,6882,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0061120669&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
8062,20731,93458,209256,399222,3777732-city-of-glass,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1416914307&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
583,1788,6165,9444,8193,104734,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1860499260&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
2,1,20,94,222,4303567-angelica-and-francesca,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0595378331&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
2534,7487,51664,155990,373305,4556058-the-last-olympian,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1423101472&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
47,125,752,1965,3522,11841,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0374375925&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
5331,10533,36841,102311,166736,3591262-cutting-for-stone,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0375414495&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
5483,14603,74422,157310,186523,10614,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0450417395&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
9748,18161,71350,165313,335830,7171637-clockwork-angel,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1416975861&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
861,2785,12388,24074,22828,11991,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0679720227&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
346,1049,5117,12629,15185,11507,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1400031044&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
463,1442,6637,14343,13610,38169,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0060741872&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
3625,7042,25934,59147,83266,764347,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1416912045&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
958,2722,12093,22349,16668,475,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0143036556&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
2203,9183,43013,63196,51104,68783,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0679746048&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
267,1523,9208,22893,18701,393199,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=015626224X&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
17827,39635,119395,169970,177685,24770,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0689865384&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
5,16,123,450,476,40121205-broken-promises,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=B07D25X94W&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
980,2726,10733,24859,34802,13651,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0061054887&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1978,5741,14259,15507,12348,73968,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0380017601&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
42,43,231,1053,980,40034669-the-octunnumi-fosbit-files-prologue,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
8290,8719,36213,62811,55226,88061,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1921351438&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1502,4261,14877,17643,34460,460548,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0394800206&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1787,5720,22708,45757,48362,19057,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0375836675&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
549,1154,6362,16559,18468,96123,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1416522913&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
3169,10408,50553,106102,114886,14866,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0743496728&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
2463,8164,25461,40253,39832,3867,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0393328627&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
491,1728,10225,21090,22277,42603,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0451208641&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1190,2846,13567,24770,60970,196970,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0399231900&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
285,1029,4396,7596,7714,16619,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0140447601&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
980,3074,14992,38014,40338,3273,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0312304358&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1609,4322,20034,35204,34384,306654,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=038531258X&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
8,0,4,28,75,16243767-crossing-the-seas,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1477276068&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
3,2,5,12,74,21533892-predator-prey,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=B00J5S34RO&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
8705,17380,59045,118549,150753,3236307-graceling,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=015206396X&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
5,4,6,14,78,20406003-the-stones-of-andarus,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0615943810&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1713,4872,15703,26919,23793,48328,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0413757102&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
2237,5851,24341,50531,50676,40024,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0812976142&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1811,3519,9602,18124,19779,13872,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0375713344&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
7087,20896,84080,118101,138888,24337,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0590920685&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
1839,4949,17020,29424,30749,164154,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0060892994&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
13,31,177,650,588,38726615-ana-rocha,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=1985736136&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
637,1544,4813,9061,13103,16634,https://www.goodreads.com/api/reviews_widget_iframe?did=DEVELOPER_ID&amp;format=html&amp;isbn=0312278497&amp;links=660&amp;min_rating=&amp;review_back=fff&amp;stars=000&amp;text=000
