author_name,author_url,avg_rating,book_title,book_url,num_ratings,score,score_users
Rumi,https://www.goodreads.com/author/show/875661.Rumi,4.42,"
The Essential Rumi
",/book/show/304079.The_Essential_Rumi,"33,932","2,576",35
Cassandra Clare,https://www.goodreads.com/author/show/150038.Cassandra_Clare,4.14,"
City of Fallen Angels (The Mortal Instruments, #4)
",/book/show/6752378-city-of-fallen-angels,"436,031","2,567",36
Stephanie Perkins,https://www.goodreads.com/author/show/3095893.Stephanie_Perkins,4.02,"
Anna and the French Kiss (Anna and the French Kiss, #1)
",/book/show/6936382-anna-and-the-french-kiss,"340,918","2,563",33
Alexander Drake,https://www.goodreads.com/author/show/5815663.Alexander_Drake,3.92,"
The Invention of Religion
",/book/show/13598218-the-invention-of-religion,601,"2,546",26
Emem Uko,https://www.goodreads.com/author/show/14175077.Emem_Uko,4.27,"
Notice Me
",/book/show/38495676-notice-me,580,"2,545",28
Catherine Marshall,https://www.goodreads.com/author/show/11237.Catherine_Marshall,4.23,"
Christy
",/book/show/229123.Christy,"47,419","2,537",48
Kenneth Jarrett Singleton,https://www.goodreads.com/author/show/1808111.Kenneth_Jarrett_Singleton,4.35,"
The Cadaver Factory
",/book/show/7510368-the-cadaver-factory,229,"2,534",26
Jasper Fforde,https://www.goodreads.com/author/show/4432.Jasper_Fforde,3.91,"
The Eyre Affair (Thursday Next, #1)
",/book/show/27003.The_Eyre_Affair,"107,485","2,521",37
Thomas Mann,https://www.goodreads.com/author/show/19405.Thomas_Mann,4.14,"
The Magic Mountain
",/book/show/88077.The_Magic_Mountain,"30,860","2,515",42
Azar Nafisi,https://www.goodreads.com/author/show/5151.Azar_Nafisi,3.60,"
Reading Lolita in Tehran: A Memoir in Books
",/book/show/7603.Reading_Lolita_in_Tehran,"109,869","2,501",35
Dave Pelzer,https://www.goodreads.com/author/show/1881.Dave_Pelzer,4.10,"
The Lost Boy (Dave Pelzer #2)
",/book/show/2743.The_Lost_Boy,"55,379","2,500",35
Irving Stone,https://www.goodreads.com/author/show/12833.Irving_Stone,4.07,"
The Agony and the Ecstasy
",/book/show/321552.The_Agony_and_the_Ecstasy,"74,687","2,483",41
Stephen King,https://www.goodreads.com/author/show/3389.Stephen_King,4.47,"
The Dark Tower Series: The Gunslinger, the Drawing of the Three, the Waste Lands
",/book/show/458450.The_Dark_Tower_Series,"7,544","2,479",39
Gillian Flynn,https://www.goodreads.com/author/show/2383.Gillian_Flynn,3.93,"
Dark Places
",/book/show/5886881-dark-places,"507,378","2,479",30
Justin Cronin,https://www.goodreads.com/author/show/45315.Justin_Cronin,4.04,"
The Passage (The Passage, #1)
",/book/show/6690798-the-passage,"173,431","2,478",36
Esther Forbes,https://www.goodreads.com/author/show/99849.Esther_Forbes,3.64,"
Johnny Tremain
",/book/show/816870.Johnny_Tremain,"37,431","2,474",38
Andrew Seaward,https://www.goodreads.com/author/show/5806102.Andrew_Seaward,3.74,"
Some Are Sicker Than Others
",/book/show/13579274-some-are-sicker-than-others,525,"2,472",25
Michael Pollan,https://www.goodreads.com/author/show/2121.Michael_Pollan,4.08,"
In Defense of Food: An Eater's Manifesto
",/book/show/315425.In_Defense_of_Food,"96,279","2,471",36
Heath Sommer,https://www.goodreads.com/author/show/2918488.Heath_Sommer,3.52,"
The Manufactured Identity (Manufactured Identity, #1)
",/book/show/6507691-the-manufactured-identity,413,"2,469",25
Jane Smiley,https://www.goodreads.com/author/show/1339.Jane_Smiley,3.80,"
A Thousand Acres
",/book/show/41193.A_Thousand_Acres,"55,270","2,457",36
Jean-Paul Sartre,https://www.goodreads.com/author/show/1466.Jean_Paul_Sartre,3.92,"
Nausea
",/book/show/298275.Nausea,"74,113","2,452",34
Orson Scott Card,https://www.goodreads.com/author/show/589.Orson_Scott_Card,4.31,"
Ender's Shadow (The Shadow Series, #1)
",/book/show/9532.Ender_s_Shadow,"142,847","2,450",34
Tracy Kidder,https://www.goodreads.com/author/show/4770.Tracy_Kidder,4.21,"
Mountains Beyond Mountains: The Quest of Dr. Paul Farmer, a Man Who Would Cure the World
",/book/show/10235.Mountains_Beyond_Mountains,"65,392","2,449",34
Dashiell Hammett,https://www.goodreads.com/author/show/16927.Dashiell_Hammett,3.91,"
The Maltese Falcon
",/book/show/29999.The_Maltese_Falcon,"79,036","2,447",47
Frank Miller,https://www.goodreads.com/author/show/15085.Frank_Miller,4.25,"
Batman: The Dark Knight Returns
",/book/show/59960.Batman,"152,731","2,440",38
David Sedaris,https://www.goodreads.com/author/show/2849.David_Sedaris,3.98,"
Me Talk Pretty One Day
",/book/show/4137.Me_Talk_Pretty_One_Day,"579,571","2,422",40
Ursula K. Le Guin,https://www.goodreads.com/author/show/874602.Ursula_K_Le_Guin,4.11,"
The Lathe of Heaven
",/book/show/59924.The_Lathe_of_Heaven,"45,520","2,419",38
Harriet Ann Jacobs,https://www.goodreads.com/author/show/4369397.Harriet_Ann_Jacobs,4.11,"
Incidents in the Life of a Slave Girl
",/book/show/152519.Incidents_in_the_Life_of_a_Slave_Girl,"38,391","2,402",36
Herman Wouk,https://www.goodreads.com/author/show/9020.Herman_Wouk,4.37,"
The Winds of War (The Henry Family, #1)
",/book/show/21484.The_Winds_of_War,"48,881","2,402",36
Benjamin Alire Sáenz,https://www.goodreads.com/author/show/4841310.Benjamin_Alire_S_enz,4.34,"
Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe, #1)
",/book/show/12000020-aristotle-and-dante-discover-the-secrets-of-the-universe,"201,929","2,401",28
Simon W. Clark,https://www.goodreads.com/author/show/7722020.Simon_W_Clark,3.92,"
The Book of Occult
",/book/show/20388847-the-book-of-occult,220,"2,400",24
Jean M. Auel,https://www.goodreads.com/author/show/861.Jean_M_Auel,4.00,"
The Valley of Horses (Earth's Children, #2)
",/book/show/40493.The_Valley_of_Horses,"69,355","2,395",42
Rudyard Kipling,https://www.goodreads.com/author/show/6989.Rudyard_Kipling,3.93,"
The Jungle Book
",/book/show/77270.The_Jungle_Book,"95,150","2,382",45
Louise Fitzhugh,https://www.goodreads.com/author/show/2560.Louise_Fitzhugh,3.95,"
Harriet the Spy (Harriet the Spy #1)
",/book/show/232576.Harriet_the_Spy,"92,188","2,381",38
Barbara W. Tuchman,https://www.goodreads.com/author/show/137261.Barbara_W_Tuchman,4.08,"
A Distant Mirror:  The Calamitous 14th Century
",/book/show/568236.A_Distant_Mirror,"28,545","2,369",36
Robert Fulghum,https://www.goodreads.com/author/show/19630.Robert_Fulghum,4.03,"
All I Really Need to Know I Learned in Kindergarten
",/book/show/34760.All_I_Really_Need_to_Know_I_Learned_in_Kindergarten,"19,749","2,365",41
Pablo Neruda,https://www.goodreads.com/author/show/4026.Pablo_Neruda,4.39,"
100 Love Sonnets
",/book/show/11339.100_Love_Sonnets,"13,928","2,363",34
John Stuart Mill,https://www.goodreads.com/author/show/57651.John_Stuart_Mill,3.95,"
On Liberty
",/book/show/385228.On_Liberty,"26,288","2,363",38
Albert Camus,https://www.goodreads.com/author/show/957894.Albert_Camus,4.20,"
The Myth of Sisyphus and Other Essays
",/book/show/11987.The_Myth_of_Sisyphus_and_Other_Essays,"36,992","2,363",35
Andrew Davidson,https://www.goodreads.com/author/show/149883.Andrew_Davidson,3.96,"
The Gargoyle
",/book/show/2595138-the-gargoyle,"41,812","2,355",30
C. Toni Graham,https://www.goodreads.com/author/show/6496644.C_Toni_Graham,4.22,"
Crossroads and the Dominion of Four
",/book/show/36954958-crossroads-and-the-dominion-of-four,632,"2,347",26
Philip Gourevitch,https://www.goodreads.com/author/show/7372.Philip_Gourevitch,4.25,"
We Wish to Inform You That Tomorrow We Will Be Killed with Our Families
",/book/show/11472.We_Wish_to_Inform_You_That_Tomorrow_We_Will_Be_Killed_with_Our_Families,"25,379","2,344",35
John Richard Spencer,https://www.goodreads.com/author/show/18627931.John_Richard_Spencer,4.37,"
Brownout - 666: or the Real Meaning of the Swastika
",/book/show/42849823-brownout---666,"1,503","2,340",26
Richard Dawkins,https://www.goodreads.com/author/show/1194.Richard_Dawkins,4.16,"
The Greatest Show on Earth: The Evidence for Evolution
",/book/show/6117055-the-greatest-show-on-earth,"44,161","2,334",36
Hubert Selby Jr.,https://www.goodreads.com/author/show/26335.Hubert_Selby_Jr_,3.90,"
Last Exit to Brooklyn
",/book/show/50275.Last_Exit_to_Brooklyn,"22,175","2,330",30
Brandon Sanderson,https://www.goodreads.com/author/show/38550.Brandon_Sanderson,4.45,"
The Final Empire (Mistborn, #1)
",/book/show/68428.The_Final_Empire,"335,047","2,328",26
Ray Bradbury,https://www.goodreads.com/author/show/1630.Ray_Bradbury,4.14,"
The Illustrated Man
",/book/show/24830.The_Illustrated_Man,"69,620","2,326",38
Bill Watterson,https://www.goodreads.com/author/show/13778.Bill_Watterson,4.82,"
The Complete Calvin and Hobbes
",/book/show/24812.The_Complete_Calvin_and_Hobbes,"33,163","2,322",31
Nancy E. Turner,https://www.goodreads.com/author/show/29184.Nancy_E_Turner,4.34,"
These Is My Words: The Diary of Sarah Agnes Prine, 1881-1901, Arizona Territories (Sarah Agnes Prine, #1)
",/book/show/348225.These_Is_My_Words,"63,034","2,315",28
Judith Guest,https://www.goodreads.com/author/show/30830.Judith_Guest,3.91,"
Ordinary People
",/book/show/160251.Ordinary_People,"17,661","2,307",33
Stephen King,https://www.goodreads.com/author/show/3389.Stephen_King,4.13,"
The Talisman (The Talisman, #1)
",/book/show/59219.The_Talisman,"101,025","2,303",35
Abraham Lincoln,https://www.goodreads.com/author/show/229.Abraham_Lincoln,4.53,"
The Gettysburg Address
",/book/show/397.The_Gettysburg_Address,"6,247","2,302",42
Zoltan Andrejkovics,https://www.goodreads.com/author/show/14726163.Zoltan_Andrejkovics,4.44,"
The Invisible Game: The Mindset of a Winning Team
",/book/show/28051004-the-invisible-game,163,"2,298",23
Bret Easton Ellis,https://www.goodreads.com/author/show/2751.Bret_Easton_Ellis,3.68,"
The Rules of Attraction
",/book/show/9912.The_Rules_of_Attraction,"38,056","2,292",27
Betty Mahmoody,https://www.goodreads.com/author/show/24349.Betty_Mahmoody,4.09,"
Not Without My Daughter
",/book/show/43255.Not_Without_My_Daughter,"23,351","2,290",36
Stephen Douglass,https://www.goodreads.com/author/show/1125279.Stephen_Douglass,4.58,"
Kerri's War (The King Trilogy #3)
",/book/show/22842304-kerri-s-war,212,"2,277",24
Mary  Stewart,https://www.goodreads.com/author/show/15590.Mary_Stewart,4.13,"
The Crystal Cave (Arthurian Saga, #1)
",/book/show/82192.The_Crystal_Cave,"40,318","2,266",40
Irène Némirovsky,https://www.goodreads.com/author/show/22493.Ir_ne_N_mirovsky,3.83,"
Suite Française
",/book/show/43944.Suite_Fran_aise,"56,522","2,265",33
Jerome K. Jerome,https://www.goodreads.com/author/show/3352.Jerome_K_Jerome,3.89,"
Three Men in a Boat (Three Men, #1)
",/book/show/4921.Three_Men_in_a_Boat,"49,699","2,265",30
George Orwell,https://www.goodreads.com/author/show/3706.George_Orwell,3.92,"
Animal Farm
",/book/show/170448.Animal_Farm,"2,419,130","2,265",26
Anne Lamott,https://www.goodreads.com/author/show/7113.Anne_Lamott,4.15,"
Traveling Mercies: Some Thoughts on Faith
",/book/show/10890.Traveling_Mercies,"40,729","2,261",34
Kathleen Zamboni McCormick,https://www.goodreads.com/author/show/4014420.Kathleen_Zamboni_McCormick,4.31,"
Dodging Satan: My Irish/Italian, Sometimes Awesome, But Mostly Creepy, Childhood
",/book/show/28009303-dodging-satan,786,"2,257",25
Sarah J. Maas,https://www.goodreads.com/author/show/3433047.Sarah_J_Maas,4.22,"
Throne of Glass (Throne of Glass, #1)
",/book/show/7896527-throne-of-glass,"495,560","2,253",26
John Patrick Kennedy,https://www.goodreads.com/author/show/7558881.John_Patrick_Kennedy,3.47,"
Plague of Angels (The Descended, #1)
",/book/show/19468216-plague-of-angels,979,"2,252",23
Watty Piper,https://www.goodreads.com/author/show/43186.Watty_Piper,4.16,"
The Little Engine That Could
",/book/show/824204.The_Little_Engine_That_Could,"94,408","2,247",45
Jim Fergus,https://www.goodreads.com/author/show/18854.Jim_Fergus,3.88,"
One Thousand White Women: The Journals of May Dodd (One Thousand White Women, #1)
",/book/show/33512.One_Thousand_White_Women,"107,658","2,225",31
Robert Frost,https://www.goodreads.com/author/show/7715.Robert_Frost,4.25,"
The Poetry of Robert Frost
",/book/show/95819.The_Poetry_of_Robert_Frost,"44,093","2,220",38
Sherman Alexie,https://www.goodreads.com/author/show/4174.Sherman_Alexie,4.11,"
The Absolutely True Diary of a Part-Time Indian
",/book/show/693208.The_Absolutely_True_Diary_of_a_Part_Time_Indian,"209,664","2,220",31
Walter Farley,https://www.goodreads.com/author/show/16628.Walter_Farley,4.19,"
The Black Stallion (The Black Stallion, #1)
",/book/show/272895.The_Black_Stallion,"66,620","2,218",35
Ovid,https://www.goodreads.com/author/show/1127.Ovid,4.05,"
Metamorphoses
",/book/show/1715.Metamorphoses,"54,501","2,202",44
Nelou Keramati,https://www.goodreads.com/author/show/14780791.Nelou_Keramati,4.14,"
Resonance (The Fray Theory, #1)
",/book/show/29090898-resonance,321,"2,200",22
Christine M. Knight,https://www.goodreads.com/author/show/4443219.Christine_M_Knight,4.21,"
Life Song
",/book/show/18251020-life-song,71,"2,183",22
Richard P. Feynman,https://www.goodreads.com/author/show/1429989.Richard_P_Feynman,4.27,"
Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character
",/book/show/5544.Surely_You_re_Joking_Mr_Feynman_,"135,179","2,176",31
Peter Benchley,https://www.goodreads.com/author/show/59542.Peter_Benchley,3.97,"
Jaws (Jaws #1)
",/book/show/126232.Jaws,"125,752","2,175",36
Lucian Bane,https://www.goodreads.com/author/show/7873610.Lucian_Bane,4.12,"
Desecrating Solomon (Desecration, #1)
",/book/show/26799006-desecrating-solomon,426,"2,168",22
Dean Koontz,https://www.goodreads.com/author/show/9355.Dean_Koontz,3.96,"
Odd Thomas (Odd Thomas, #1)
",/book/show/14995.Odd_Thomas,"234,411","2,164",33
Robert Penn Warren,https://www.goodreads.com/author/show/3736.Robert_Penn_Warren,4.09,"
All the King's Men
",/book/show/5527.All_the_King_s_Men,"52,930","2,160",32
Chuck Palahniuk,https://www.goodreads.com/author/show/2546.Chuck_Palahniuk,3.73,"
Lullaby
",/book/show/22206.Lullaby,"85,054","2,158",29
Robin Waterfield,https://www.goodreads.com/author/show/608211.Robin_Waterfield,4.01,"
The Firm
",/book/show/5358.The_Firm,"530,130","2,156",39
Paul Cude,https://www.goodreads.com/author/show/5368048.Paul_Cude,4.00,"
Bentwhistle the Dragon in a Threat from the Past
",/book/show/13162223-bentwhistle-the-dragon-in-a-threat-from-the-past,211,"2,156",22
Tina Fey,https://www.goodreads.com/author/show/4385839.Tina_Fey,3.95,"
Bossypants
",/book/show/9418327-bossypants,"762,185","2,154",27
Anonymous,https://www.goodreads.com/author/show/5158478.Anonymous,4.05,"
The Arabian Nights
",/book/show/93101.The_Arabian_Nights,"69,594","2,148",42
George Bernard Shaw,https://www.goodreads.com/author/show/5217.George_Bernard_Shaw,3.90,"
Pygmalion
",/book/show/7714.Pygmalion,"83,240","2,141",40
Ellen Raskin,https://www.goodreads.com/author/show/10074.Ellen_Raskin,4.02,"
The Westing Game
",/book/show/902.The_Westing_Game,"147,843","2,134",32
Terry Goodkind,https://www.goodreads.com/author/show/3441.Terry_Goodkind,4.13,"
Wizard's First Rule (Sword of Truth, #1)
",/book/show/43889.Wizard_s_First_Rule,"215,840","2,124",27
Cassandra Clare,https://www.goodreads.com/author/show/150038.Cassandra_Clare,4.58,"
Clockwork Princess (The Infernal Devices, #3)
",/book/show/18335634-clockwork-princess,"297,138","2,121",29
Darin C.  Brown,https://www.goodreads.com/author/show/17089017.Darin_C_Brown,4.21,"
The Sound of Suffering (The Master of Perception, #2)
",/book/show/42773851-the-sound-of-suffering,414,"2,120",24
Al Gore,https://www.goodreads.com/author/show/5658.Al_Gore,3.76,"
An Inconvenient Truth: The Planetary Emergency of Global Warming and What We Can Do About It
",/book/show/8714.An_Inconvenient_Truth,"5,977","2,112",33
Frantz Fanon,https://www.goodreads.com/author/show/37728.Frantz_Fanon,4.19,"
The Wretched of the Earth
",/book/show/66933.The_Wretched_of_the_Earth,"14,836","2,107",30
Michael Crichton,https://www.goodreads.com/author/show/5194.Michael_Crichton,3.89,"
The Andromeda Strain (Andromeda, #1)
",/book/show/7670.The_Andromeda_Strain,"204,810","2,103",36
Solomon Northup,https://www.goodreads.com/author/show/96426.Solomon_Northup,4.19,"
Twelve Years a Slave
",/book/show/18478222-twelve-years-a-slave,"83,176","2,096",29
Paulo Coelho,https://www.goodreads.com/author/show/566.Paulo_Coelho,3.57,"
The Zahir
",/book/show/1427.The_Zahir,"64,371","2,086",25
Chimamanda Ngozi Adichie,https://www.goodreads.com/author/show/11291.Chimamanda_Ngozi_Adichie,4.30,"
Americanah
",/book/show/15796700-americanah,"210,294","2,074",27
Mark Bowden,https://www.goodreads.com/author/show/3098.Mark_Bowden,4.29,"
Black Hawk Down: A Story of Modern War
",/book/show/55403.Black_Hawk_Down,"49,294","2,069",24
Julio Cortázar,https://www.goodreads.com/author/show/25824.Julio_Cort_zar,4.24,"
Hopscotch
",/book/show/53413.Hopscotch,"26,105","2,066",25
Bret Easton Ellis,https://www.goodreads.com/author/show/2751.Bret_Easton_Ellis,3.57,"
Less Than Zero
",/book/show/9915.Less_Than_Zero,"61,244","2,061",25
M.L. Stedman,https://www.goodreads.com/author/show/5755257.M_L_Stedman,4.02,"
The Light Between Oceans
",/book/show/13158800-the-light-between-oceans,"363,223","2,053",25
Dennis Lehane,https://www.goodreads.com/author/show/10289.Dennis_Lehane,4.09,"
Shutter Island
",/book/show/21686.Shutter_Island,"145,867","2,050",30
Frederick Forsyth,https://www.goodreads.com/author/show/36714.Frederick_Forsyth,4.26,"
The Day of the Jackal
",/book/show/540020.The_Day_of_the_Jackal,"104,494","2,050",32
Edward Rutherfurd,https://www.goodreads.com/author/show/16204.Edward_Rutherfurd,4.08,"
Sarum: The Novel of England
",/book/show/92163.Sarum,"38,675","2,040",31
Max Lucado,https://www.goodreads.com/author/show/2737.Max_Lucado,4.46,"
You Are Special (Wemmicksville, #1)
",/book/show/56728.You_Are_Special,"47,273","2,035",35
K.J. Soze,https://www.goodreads.com/author/show/19279210.K_J_Soze,4.30,"
The Message for the Last Days
",/book/show/46373734-the-message-for-the-last-days,430,"2,034",22
Irvine Welsh,https://www.goodreads.com/author/show/5687.Irvine_Welsh,3.79,"
Glue
",/book/show/23960.Glue,"12,893","2,032",23
Stephen King,https://www.goodreads.com/author/show/3389.Stephen_King,3.91,"
Needful Things
",/book/show/107291.Needful_Things,"189,160","2,023",31
John Jakes,https://www.goodreads.com/author/show/5768.John_Jakes,4.20,"
North and South (North and South, #1)
",/book/show/159178.North_and_South,"54,141","2,016",36
John Ajvide Lindqvist,https://www.goodreads.com/author/show/479779.John_Ajvide_Lindqvist,4.06,"
Let the Right One In
",/book/show/943402.Let_the_Right_One_In,"80,201","2,014",31
J.G. Ballard,https://www.goodreads.com/author/show/7010931.J_G_Ballard,3.48,"
The Drowned World
",/book/show/16234584-the-drowned-world,"12,644","2,007",23
Nicholas Sparks,https://www.goodreads.com/author/show/2345.Nicholas_Sparks,4.03,"
Dear John
",/book/show/5526.Dear_John,"508,272","2,006",30
Kami Garcia,https://www.goodreads.com/author/show/2895706.Kami_Garcia,3.76,"
Beautiful Creatures (Caster Chronicles, #1)
",/book/show/6304335-beautiful-creatures,"509,219","2,005",28
Irvine Welsh,https://www.goodreads.com/author/show/5687.Irvine_Welsh,3.56,"
The Blade Artist
",/book/show/25870405-the-blade-artist,"5,318","2,000",23
Nick Cave,https://www.goodreads.com/author/show/38697.Nick_Cave,3.76,"
And the Ass Saw the Angel
",/book/show/68682.And_the_Ass_Saw_the_Angel,"9,831","1,999",23
Graham Greene,https://www.goodreads.com/author/show/2533.Graham_Greene,3.94,"
The End of the Affair
",/book/show/29641.The_End_of_the_Affair,"44,159","1,998",28
Edward Gibbon,https://www.goodreads.com/author/show/11628.Edward_Gibbon,3.98,"
The Decline and Fall of the Roman Empire
",/book/show/19400.The_Decline_and_Fall_of_the_Roman_Empire,"11,333","1,994",33
Geraldine Brooks,https://www.goodreads.com/author/show/211268.Geraldine_Brooks,4.02,"
People of the Book
",/book/show/1379961.People_of_the_Book,"116,757","1,985",28
Stanisław Lem,https://www.goodreads.com/author/show/10991.Stanis_aw_Lem,3.98,"
Solaris
",/book/show/95558.Solaris,"63,746","1,964",31
Chuck Palahniuk,https://www.goodreads.com/author/show/2546.Chuck_Palahniuk,3.69,"
Choke
",/book/show/29059.Choke,"178,181","1,963",24
Lauren Kate,https://www.goodreads.com/author/show/2905297.Lauren_Kate,3.73,"
Fallen (Fallen, #1)
",/book/show/6487308-fallen,"456,073","1,962",28
